wetland,loc,pos,plant_id,tray,col,row,stem#,clone#,plant_id2,plant_id3,date,status,ht_cm,stem_ct,soil_moist,water_depth_cm,dist_cm,flowering,notes
mowed,18,b,2-3-E-1_5,2,3,E,1,5,2-3-E-1_5,UNB-18-b-1_5,7/3/2024,a,91,,,0,,0,
mowed,18,c,3-4-D,3,4,D,1,1,3-4-D-1_1,UNB-18-c-1_1,7/3/2024,a,119,1,,,,1,
mowed,19,a,1-2-A,1,2,A,1,1,1-2-A-1_1,UNB-19-a-1_1,7/3/2024,d,,,,,,,
mowed,19,b,1-6-C,1,6,C,1,1,1-6-C-1_1,UNB-19-b-1_1,7/3/2024,a,150,1,,,,1,
mowed,19,c,3-1-E-2,3,1,E,2,1,3-1-E-2_1,UNB-19-c-2_1,7/3/2024,d,,,,7.5,,,
mowed,20,a,2-5-D-1,2,5,D,1,1,2-5-D-1_1,UNB-20-a-1_1,7/3/2024,a,112,2,,0,10,0,
mowed,20,a,2-5-D-1_2,2,5,D,1,2,2-5-D-1_2,UNB-20-a-1_2,7/3/2024,a,99,,,0,,0,
mowed,20,b,3-12-D,3,12,D,1,1,3-12-D-1_1,UNB-20-b-1_1,7/3/2024,a,51,2,,1,5,0,chomped
mowed,20,b,3-12-D_2,3,12,D,1,2,3-12-D-1_2,UNB-20-b-1_2,7/3/2024,a,15,,,1,,0,chomped
mowed,20,b,3-12-D_3,3,12,D,1,3,3-12-D-1_3,UNB-20-b-1_3,7/3/2024,d,,,,1,,,
mowed,20,c,3-1-G,3,1,G,1,1,3-1-G-1_1,UNB-20-c-1_1,7/3/2024,d,,,,7.5,,,
mowed,21,a,1-2-E,1,2,E,1,1,1-2-E-1_1,UNB-21-a-1_1,7/3/2024,a,66,1,,0,,0,
mowed,21,b,3-9-E,3,9,E,1,1,3-9-E-1_1,UNB-21-b-1_1,7/3/2024,d,,,,0,,,
mowed,21,c,3-1-D,3,1,D,1,1,3-1-D-1_1,UNB-21-c-1_1,7/3/2024,a,96.5,1,,1,,0,
mowed,22,a,3-3-G,3,3,G,1,1,3-3-G-1_1,UNB-22-a-1_1,7/3/2024,d,,,,0,,,
mowed,22,b,2-7-A,2,7,A,1,1,2-7-A-1_1,UNB-22-b-1_1,7/3/2024,d,,,,0,,,
mowed,22,c,2-3-D,2,3,D,1,1,2-3-D-1_1,UNB-22-c-1_1,7/3/2024,d,,,,2.5,,,
mowed,23,a,1-3-B,1,3,B,1,1,1-3-B-1_1,UNB-23-a-1_1,7/3/2024,a,129.5,1,,0,,1,
mowed,23,b,3-6-A,3,6,A,1,1,3-6-A-1_1,UNB-23-b-1_1,7/3/2024,d,,,,0,,,
mowed,23,c,3-5-G,3,5,G,1,1,3-5-G-1_1,UNB-23-c-1_1,7/3/2024,a,119,1,,0,,1,
mowed,24,a,3-10-H,3,10,H,1,1,3-10-H-1_1,UNB-24-a-1_1,7/3/2024,d,,,,0,,,
mowed,24,b,3-3-F,3,3,F,1,1,3-3-F-1_1,UNB-24-b-1_1,7/3/2024,d,,,,0,,,
mowed,24,c,1-4-B,1,4,B,1,1,1-4-B-1_1,UNB-24-c-1_1,7/3/2024,d,,,,0,,,
mowed,25,a,2-6-D-1,2,6,D,1,1,2-6-D-1_1,UNB-25-a-1_1,7/3/2024,a,43,1,,0,,0,
mowed,25,b,3-7-G,3,7,G,1,1,3-7-G-1_1,UNB-25-b-1_1,7/3/2024,d,,,,0,,,
mowed,25,c,3-12-A,3,12,A,1,1,3-12-A-1_1,UNB-25-c-1_1,7/3/2024,a,38,1,,0,,0,
mowed,26,a,3-8-F,3,8,F,1,1,3-8-F-1_1,UNB-26-a-1_1,7/3/2024,d,,,,0,,,
mowed,26,b,1-10-D,1,10,D,1,1,1-10-D-1_1,UNB-26-b-1_1,7/3/2024,d,,,,0,,,
mowed,26,c,1-5-E,1,5,E,1,1,1-5-E-1_1,UNB-26-c-1_1,7/3/2024,d,,,,0,,,
burned,up1_lft,a,3-10-A-2,3,10,A,2,1,3-10-A-2_1,BUR-up1_lft-a-2_1,7/3/2024,d,,,,0,,,
burned,up1_lft,b,3-11-D,3,11,D,1,1,3-11-D-1_1,BUR-up1_lft-b-1_1,7/3/2024,a,119,1,,2.5,,1,
burned,up1_lft,c,1-3-D,1,3,D,1,1,1-3-D-1_1,BUR-up1_lft-c-1_1,7/3/2024,a,91.5,2,,7.5,5,0,
burned,up1_lft,c,1-3-D_2,1,3,D,1,2,1-3-D-1_2,BUR-up1_lft-c-1_2,7/3/2024,a,63.5,,,7.5,,0,
burned,up2_rt,a,3-3-B-2,3,3,B,2,1,3-3-B-2_1,BUR-up2_rt-a-2_1,7/3/2024,a,106.5,1,,12.5,,1,
burned,up2_rt,b,1-2-D,1,2,D,1,1,1-2-D-1_1,BUR-up2_rt-b-1_1,7/3/2024,a,76,2,,7.5,15,0,
burned,up2_rt,b,1-2-D_2,1,2,D,1,2,1-2-D-1_2,BUR-up2_rt-b-1_2,7/3/2024,a,66,,,7.5,,0,
burned,up2_rt,b,1-2-D_3,1,2,D,1,3,1-2-D-1_3,BUR-up2_rt-b-1_3,7/3/2024,d,,,,7.5,,,
burned,up2_rt,c,1-7-E,1,7,E,1,1,1-7-E-1_1,BUR-up2_rt-c-1_1,7/3/2024,a,79,2,,5,2.5,0,
burned,up2_rt,c,1-7-E_2,1,7,E,1,2,1-7-E-1_2,BUR-up2_rt-c-1_2,7/3/2024,a,112,,,5,,1,
burned,0,a,2-8-E,2,8,E,1,1,2-8-E-1_1,BUR-0-a-1_1,7/3/2024,d,,,,0,,,
burned,0,b,2-8-C,2,8,C,1,1,2-8-C-1_1,BUR-0-b-1_1,7/3/2024,d,,,,0,,,
burned,0,c,3-1-E-1,3,1,E,1,1,3-1-E-1_1,BUR-0-c-1_1,7/3/2024,d,,,,1,,,
burned,1,a,1-4-D,1,4,D,1,1,1-4-D-1_1,BUR-1-a-1_1,7/3/2024,d,,,,20,,,
burned,1,b,3-2-C,3,2,C,1,1,3-2-C-1_1,BUR-1-b-1_1,7/3/2024,d,,,,15,,,
burned,1,c,3-3-A,3,3,A,1,1,3-3-A-1_1,BUR-1-c-1_1,7/3/2024,a,134.5,3,,15,5,1,
burned,1,c,3-3-A_2,3,3,A,1,2,3-3-A-1_2,BUR-1-c-1_2,7/3/2024,a,86,,,15,,0,
burned,1,c,3-3-A_3,3,3,A,1,3,3-3-A-1_3,BUR-1-c-1_3,7/3/2024,a,86,,,15,,0,
burned,2,a,3-5-H,3,5,H,1,1,3-5-H-1_1,BUR-2-a-1_1,7/3/2024,d,,,,23,,,
burned,2,b,3-2-H,3,2,H,1,1,3-2-H-1_1,BUR-2-b-1_1,7/3/2024,d,,,,25.5,,,
burned,3,a,2-8-A,2,8,A,1,1,2-8-A-1_1,BUR-3-a-1_1,7/3/2024,a,91.5,1,,23,,0,
burned,3,b,2-4-E,2,4,E,1,1,2-4-E-1_1,BUR-3-b-1_1,7/3/2024,a,119,2,,25.5,7.5,1,
burned,3,b,2-4-E_2,2,4,E,1,2,2-4-E-1_2,BUR-3-b-1_2,7/3/2024,a,117,,,25.5,,1,
burned,3,c,3-11-B,3,11,B,1,1,3-11-B-1_1,BUR-3-c-1_1,7/3/2024,d,,,,25.5,,,
burned,4,a,3-10-E,3,10,E,1,1,3-10-E-1_1,BUR-4-a-1_1,7/3/2024,d,,,,20,,,
burned,4,b,3-10-F,3,10,F,1,1,3-10-F-1_1,BUR-4-b-1_1,7/3/2024,a,129.5,2,,20,5,0,
burned,4,b,3-10-F_2,3,10,F,1,2,3-10-F-1_2,BUR-4-b-1_2,7/3/2024,a,28,,,20,,0,
burned,4,c,3-7-B,3,7,B,1,1,3-7-B-1_1,BUR-4-c-1_1,7/3/2024,d,,,,23,,,
burned,5,a,1-9-C,1,9,C,1,1,1-9-C-1_1,BUR-5-a-1_1,7/3/2024,a,122,2,,15,10,1,
burned,5,a,1-9-C_2,1,9,C,1,2,1-9-C-1_2,BUR-5-a-1_2,7/3/2024,a,28,,,15,,0,
burned,5,b,3-11-A,3,11,A,1,1,3-11-A-1_1,BUR-5-b-1_1,7/3/2024,d,,,,15,,,
burned,5,c,3-5-A,3,5,A,1,1,3-5-A-1_1,BUR-5-c-1_1,7/3/2024,a,134.5,2,,12.5,10,1,
burned,5,c,3-5-A_2,3,5,A,1,2,3-5-A-1_2,BUR-5-c-1_2,7/3/2024,a,114,,,12.5,,1,
burned,6,a,3-5-F,3,5,F,1,1,3-5-F-1_1,BUR-6-a-1_1,7/3/2024,d,,,,18,,,
burned,6,b,1-5-A-1,1,5,A,1,1,1-5-A-1_1,BUR-6-b-1_1,7/3/2024,a,61,2,,20,5,0,
burned,6,b,1-5-A-1_2,1,5,A,1,2,1-5-A-1_2,BUR-6-b-1_2,7/3/2024,a,50,,,20,,0,
burned,6,c,2-2-A,2,2,A,1,1,2-2-A-1_1,BUR-6-c-1_1,7/3/2024,a,114,1,,20,,1,
burned,7,a,1-5-D,1,5,D,1,1,1-5-D-1_1,BUR-7-a-1_1,7/3/2024,a,76,1,,18,,0,
burned,7,b,1-1-E,1,1,E,1,1,1-1-E-1_1,BUR-7-b-1_1,7/3/2024,a,99,1,,20,,1,
burned,7,c,1-8-C,1,8,C,1,1,1-8-C-1_1,BUR-7-c-1_1,7/3/2024,d,,,,18,,,
burned,8,a,3-4-H,3,4,H,1,1,3-4-H-1_1,BUR-8-a-1_1,7/3/2024,a,107,2,,18,2.5,0,
burned,8,a,3-4-H_2,3,4,H,1,2,3-4-H-1_2,BUR-8-a-1_2,7/3/2024,a,41,,,18,,0,
burned,8,b,2-5-B,2,5,B,1,1,2-5-B-1_1,BUR-8-b-1_1,7/3/2024,d,,,,15,,,
burned,8,c,2-3-C,2,3,C,1,1,2-3-C-1_1,BUR-8-c-1_1,7/3/2024,a,56,1,,20,,0,
burned,9,a,1-1-B,1,1,B,1,1,1-1-B-1_1,BUR-9-a-1_1,7/3/2024,a,129.5,1,,7.5,,1,
burned,9,b,3-10-A-1,3,10,A,1,1,3-10-A-1_1,BUR-9-b-1_1,7/3/2024,d,,,,15,,,
burned,9,c,3-1-F,3,1,F,1,1,3-1-F-1_1,BUR-9-c-1_1,7/3/2024,a,53,1,,7.5,,0,
burned,10,a,3-5-C,3,5,C,1,1,3-5-C-1_1,BUR-10-a-1_1,7/3/2024,d,,,,18,,,
burned,10,b,2-1-E,2,1,E,1,1,2-1-E-1_1,BUR-10-b-1_1,7/3/2024,d,,,,18,,,
burned,10,c,3-6-H,3,6,H,1,1,3-6-H-1_1,BUR-10-c-1_1,7/3/2024,d,,,,20,,,
burned,11,a,3-11-E,3,11,E,1,1,3-11-E-1_1,BUR-11-a-1_1,7/3/2024,a,112,2,,18,10,1,
burned,11,a,3-11-E_2,3,11,E,1,2,3-11-E-1_2,BUR-11-a-1_2,7/3/2024,a,30.5,,,18,,1,
burned,11,b,2-4-A,2,4,A,1,1,2-4-A-1_1,BUR-11-b-1_1,7/3/2024,a,101.5,2,,15,10,0,
burned,11,b,2-4-A_2,2,4,A,1,2,2-4-A-1_2,BUR-11-b-1_2,7/3/2024,a,82.5,,,15,,0,
burned,11,c,3-2-G,3,2,G,1,1,3-2-G-1_1,BUR-11-c-1_1,7/3/2024,a,152.5,2,,18,5,1,
burned,11,c,3-2-G_2,3,2,G,1,2,3-2-G-1_2,BUR-11-c-1_2,7/3/2024,a,134.5,,,18,,1,
burned,12,a,3-9-B,3,9,B,1,1,3-9-B-1_1,BUR-12-a-1_1,7/3/2024,d,,,,10,,,
burned,12,b,3-6-D,3,6,D,1,1,3-6-D-1_1,BUR-12-b-1_1,7/3/2024,d,,,,10,,,
burned,12,c,2-5-C,2,5,C,1,1,2-5-C-1_1,BUR-12-c-1_1,7/3/2024,a,122,1,,10,,1,
burned,13,a,2-7-C,2,7,C,1,1,2-7-C-1_1,BUR-13-a-1_1,7/3/2024,d,,,,20,,,
burned,13,b,3-4-C,3,4,C,1,1,3-4-C-1_1,BUR-13-b-1_1,7/3/2024,a,132,1,,15,,1,
burned,13,c,3-6-E,3,6,E,1,1,3-6-E-1_1,BUR-13-c-1_1,7/3/2024,d,,,,13,,,
burned,14,a,2-1-C,2,1,C,1,1,2-1-C-1_1,BUR-14-a-1_1,7/3/2024,a,63.5,1,,13,,0,
burned,14,b,3-5-B,3,5,B,1,1,3-5-B-1_1,BUR-14-b-1_1,7/3/2024,d,,,,10,,,
burned,14,c,3-3-B,3,3,B,1,1,3-3-B-1_1,BUR-14-c-1_1,7/3/2024,a,100,1,,10,,1,
burned,15,a,3-4-A,3,4,A,1,1,3-4-A-1_1,BUR-15-a-1_1,7/3/2024,a,112,1,,15,,1,
burned,15,b,3-4-B,3,4,B,1,1,3-4-B-1_1,BUR-15-b-1_1,7/3/2024,d,,,,18,,,
burned,15,c,3-4-E,3,4,E,1,1,3-4-E-1_1,BUR-15-c-1_1,7/3/2024,d,,,,15,,,
burned,16,a,3-3-H,3,3,H,1,1,3-3-H-1_1,BUR-16-a-1_1,7/3/2024,d,,,,5,,,
burned,16,b,2-5-E,2,5,E,1,1,2-5-E-1_1,BUR-16-b-1_1,7/3/2024,a,101.5,2,,2.5,2.5,1,
burned,16,b,2-5-E_2,2,5,E,1,2,2-5-E-1_2,BUR-16-b-1_2,7/3/2024,a,94,,,2.5,,0,
burned,16,c,1-6-D,1,6,D,1,1,1-6-D-1_1,BUR-16-c-1_1,7/3/2024,a,107,1,,5,,1,
burned,17,a,1-8-B,1,8,B,1,1,1-8-B-1_1,BUR-17-a-1_1,7/3/2024,a,40.5,1,,10,,0,
burned,17,b,3-9-C,3,9,C,1,1,3-9-C-1_1,BUR-17-b-1_1,7/3/2024,a,61,1,,10,,0,
burned,17,c,2-6-E,2,6,E,1,1,2-6-E-1_1,BUR-17-c-1_1,7/3/2024,a,104,2,,7.5,5,1,
burned,17,c,2-6-E_2,2,6,E,1,2,2-6-E-1_2,BUR-17-c-1_2,7/3/2024,a,71,,,7.5,,0,
burned,18,a,3-7-D,3,7,D,1,1,3-7-D-1_1,BUR-18-a-1_1,7/3/2024,d,,,,10,,,
burned,18,b,3-8-B,3,8,B,1,1,3-8-B-1_1,BUR-18-b-1_1,7/3/2024,a,30.5,1,,10,,0,
burned,18,c,1-2-B,1,2,B,1,1,1-2-B-1_1,BUR-18-c-1_1,7/3/2024,d,,,,7.5,,,
burned,19,a,3-2-F,3,2,F,1,1,3-2-F-1_1,BUR-19-a-1_1,7/3/2024,a,40.5,1,,5,,0,
burned,19,b,3-7-G,3,7,G,1,1,3-7-G-1_1,BUR-19-b-1_1,7/3/2024,d,,,,7.5,,,
burned,19,c,1-3-E,1,3,E,1,1,1-3-E-1_1,BUR-19-c-1_1,7/3/2024,d,,,,12.5,,,
burned,20,a,1-8-E,1,8,E,1,1,1-8-E-1_1,BUR-20-a-1_1,7/3/2024,a,51,1,,2.5,,0,
burned,20,b,3-9-D-1,3,9,D,1,1,3-9-D-1_1,BUR-20-b-1_1,7/3/2024,d,,,,2.5,,,
burned,20,c,1-3-C,1,3,C,1,1,1-3-C-1_1,BUR-20-c-1_1,7/3/2024,d,,,,1,,,
burned,21,a,3-1-H,3,1,H,1,1,3-1-H-1_1,BUR-21-a-1_1,7/3/2024,d,,,,9,,,
burned,21,b,3-4-F,3,4,F,1,1,3-4-F-1_1,BUR-21-b-1_1,7/3/2024,a,43,1,,7.5,,0,
burned,21,c,2-7-D-2,2,7,D,2,1,2-7-D-2_1,BUR-21-c-2_1,7/3/2024,d,,,,7.5,,,
burned,22,a,3-11-C,3,11,C,1,1,3-11-C-1_1,BUR-22-a-1_1,7/3/2024,a,58.5,1,,10,,0,
burned,22,b,1-1-D,1,1,D,1,1,1-1-D-1_1,BUR-22-b-1_1,7/3/2024,d,,,,10,,,
burned,22,c,2-2-C,2,2,C,1,1,2-2-C-1_1,BUR-22-c-1_1,7/3/2024,a,51,2,,12.5,5,0,
burned,22,c,2-2-C_2,2,2,C,1,2,2-2-C-1_2,BUR-22-c-1_2,7/3/2024,a,38,,,12.5,,0,
burned,23,a,3-8-H,3,8,H,1,1,3-8-H-1_1,BUR-23-a-1_1,7/3/2024,a,58.5,1,,0,,0,
burned,23,b,3-12-F,3,12,F,1,1,3-12-F-1_1,BUR-23-b-1_1,7/3/2024,d,,,,0,,,
burned,23,c,1-9-E,1,9,E,1,1,1-9-E-1_1,BUR-23-c-1_1,7/3/2024,a,58.5,1,,0,,0,
burned,24,a,2-2-D,2,2,D,1,1,2-2-D-1_1,BUR-24-a-1_1,7/3/2024,d,,,,7.5,,,
burned,24,b,3-9-D-2,3,9,D,2,1,3-9-D-2_1,BUR-24-b-2_1,7/3/2024,a,35.5,1,,7.5,,0,
burned,24,b,3-9-D-2_2,3,9,D,2,2,3-9-D-2_2,BUR-24-b-2_2,7/3/2024,d,,,,7.5,,,
burned,24,c,1-1-C,1,1,C,1,1,1-1-C-1_1,BUR-24-c-1_1,7/3/2024,a,66,1,,10,,0,
